Año;Descripción del Peligro (Falla/Error) que afecta la Seguridad de Aeronave o Componente de Aeronave;Consecuencias Potenciales;"Nivel de Riesgo
(1 - 5)";Categoría del Peligro;Acrónimo Categoría;Código del Peligro;"Peligros
Ene";"HHT
Ene";"Peligros
Feb";"HHT
Feb";"Peligros
Mar";"HHT
Mar";"Peligros
Abr";"HHT
Abr";"Peligros
May";"HHT
May";"Peligros
Jun";"HHT
Jun";"Peligros
Jul";"HHT
Jul";"Peligros
Ago";"HHT
Ago";Peligros Sep;"HHT
Sep";"Peligros
Oct";"HHT
Oct";"Peligros
Nov";"HHT
Nov";"Peligros
Dic";"HHT
Dic";
2013;Salida de pista;Riesgo de daño a la aeronave y lesiones a bordo debido a salidas de pista.;5;Prueba de Vuelo y Operacional ;PVOPS;P8.15;1;54757;2;51439;5;53619;3;54764;4;54844;0;53529;1;53199;2;50438;4;54564;5;53746;0;55048;4;55073;
2013;No realizar el planeamiento del vuelo de acuerdo con las directivas y normativas;Riesgo de operar en condiciones no planificadas o de manera insegura.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.16;2;53110;0;54974;3;54566;5;52988;1;52072;4;54786;2;54684;0;50485;4;55009;3;53696;1;52735;5;51546;
2013;Error en las indicaciones de los instrumentos;Riesgo de operar con información inexacta debido a errores en los instrumentos.;4;Prueba de Vuelo y Operacional ;PVOPS;P8.17;4;54846;2;53113;1;54897;4;50498;3;54569;0;52074;4;53119;1;54568;2;53122;0;52998;5;55038;3;53347;
2014;Instalación de un elemento no aprobado para uso aeronáutico (sin trazabilidad).;Posible compromiso de seguridad y confiabilidad de la aeronave o componente.;5;Equipos, Componentes y Materiales;ECM;P1.1;5;54682;1;54734;0;50452;2;54923;1;54673;0;53088;2;52897;2;53144;4;54768;3;53787;0;54324;5;50603;
2014;Instalación de un elemento sujeto a vida límite en servicio, sin contar con la información de tiempo de vida remanente.;Riesgo de operar elementos fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Equipos, Componentes y Materiales;ECM;P1.2;1;49651;4;54875;3;54558;0;53107;2;54861;1;52897;4;53774;4;53166;0;54821;5;50482;3;49984;1;48853;
2014;Certificar la aeronavegabilidad de un accesorio, con un tiempo de vida superior al tiempo real de vida disponible (horas/ciclos).;Puede llevar a un mayor desgaste de los componentes y aumentar el riesgo de fallas.;4;Equipos, Componentes y Materiales;ECM;P1.3;4;55295;0;54827;2;53587;4;54758;5;54935;3;53117;1;52027;0;54569;4;54619;4;54647;2;51462;3;50180;
2014;Utilización de un producto químico, con su fecha de expiración vencida o desconocida.;Riesgo de reacciones químicas impredecibles que podrían afectar la seguridad de la aeronave.;4;Equipos, Componentes y Materiales;ECM;P1.4;4;54028;1;52945;5;54773;3;53682;4;54539;0;53115;2;54833;1;50463;4;52987;3;54776;0;48989;5;54958;
2014;Incumplimiento de los requisitos especiales de almacenamiento establecidos por el fabricante de los equipos, instrumentos o accesorios o por la AAC;Potencial deterioro de componentes o equipos que pueden resultar en fallos o reducción de vida útil.;3;Equipos, Componentes y Materiales;ECM;P1.5;2;49826;5;53777;0;52945;3;54612;1;54762;4;53128;4;50475;5;54796;2;53128;0;53582;4;51729;1;54845;
2014;Utilización de un equipo de prueba no certificado (inoperativo o no comprobado).;Puede llevar a mediciones inexactas, lo que puede resultar en fallas no detectadas.;4;Equipos y Herramientas Calibradas;EHC;P2.1;0;55427;3;53108;4;54768;1;53775;2;52995;4;54568;5;53111;3;54828;0;52983;2;52976;3;49136;1;51198;
2014;Utilización de una herramienta no calibrada o con su periodo de calibración vencido.;Riesgo de medidas incorrectas o daño a componentes debido a herramientas no precisas.;4;Equipos y Herramientas Calibradas;EHC;P2.2;3;53437;0;54557;4;52995;2;53779;4;54767;1;53109;0;54617;5;52990;3;54656;1;54826;4;54577;2;53769;
2014;Utilización de una herramienta que se ha caído o ha sido golpeada;Puede resultar en herramientas dañadas o deformadas, lo que podría afectar la precisión y seguridad.;3;Equipos y Herramientas Calibradas;EHC;P2.3;1;50754;6;53116;5;54769;3;54567;4;52985;0;53778;1;54648;2;52999;4;53776;5;53119;0;53631;4;53600;
2014;Utilización de una herramienta inapropiada o no aprobada por el fabricante del equipo. Instrumento o accesorio.;Riesgo de daño a componentes debido al uso de herramientas incorrectas.;3;Equipos y Herramientas Calibradas;EHC;P2.4;2;51274;0;49785;3;54876;5;53498;1;51374;4;48823;2;51897;0;49537;5;54764;3;53521;1;49718;5;52190;
2014;Imposibilidad para disponer de información técnica, por problemas de acceso (falla del computador, lectores ópticos, etc.).;Puede llevar a la realización incorrecta de tareas de mantenimiento o inspección.;3;Manuales y Procedimientos Técnicos ;MPT;P3.1;4;51297;2;50236;1;54963;4;52479;3;49173;0;53047;4;50348;1;51239;2;52046;0;54507;5;52658;3;54352;
2014;Utilización de información técnica no aplicables a la marca y modelo del equipo, instrumento o accesorio.;Puede resultar en un trabajo incorrecto o inadecuado para la aeronave específica.;4;Manuales y Procedimientos Técnicos ;MPT;P3.2;0;54900;5;51406;1;50057;4;54416;3;49960;2;50579;4;52570;2;54674;5;55322;3;50433;0;52376;5;51154;
2014;Ejecución de un trabajo sin consultar la información técnica aplicable.;Puede llevar a la realización de tareas incorrectas o incompletas.;3;Manuales y Procedimientos Técnicos ;MPT;P3.3;3;49346;1;50372;4;55253;0;54767;2;50927;1;53175;4;49543;4;50318;0;48921;5;54783;3;55218;1;54414;
2014;Utilización de información técnica modificada por la empresa, sin que esta cuente con la aprobación de la AAC y del fabricante.;Riesgo de aplicar información incorrecta y aumentar el riesgo.;4;Manuales y Procedimientos Técnicos ;MPT;P3.4;4;52437;0;51192;2;54821;4;54553;5;49069;3;55614;1;51139;0;52876;4;53249;4;49055;2;49971;3;51593;
2014;Error al determinar el verdadero estado de actualización de la información técnica;Riesgo de utilizar información desactualizada y cometer errores en las tareas de mantenimiento.;3;Manuales y Procedimientos Técnicos ;MPT;P3.5;4;49663;1;50187;5;53967;3;54703;6;51164;0;49289;2;54811;1;53471;4;54601;3;54460;0;53712;5;49167;
2014;Utilización de información técnica ilegible (sucia, incompleta) que impida su correcta interpretación.;Puede resultar en la interpretación incorrecta y realizar tareas de manera inapropiada.;3;Manuales y Procedimientos Técnicos ;MPT;P3.6;2;52167;5;49306;0;52402;3;54603;1;52149;4;55381;6;55309;5;55098;2;52005;0;51492;4;49816;1;50112;
2014;Utilización en una tarea de mantenimiento de información técnica desactualizada;Puede llevar a la aplicación de prácticas obsoletas o inseguras.;3;Manuales y Procedimientos Técnicos ;MPT;P3.7;0;53895;3;53629;4;50508;1;49149;2;51142;4;50273;5;53902;3;49367;0;50229;2;52725;6;54979;1;53417;
2014;Ejecución de un trabajo sin aplicar los formatos de inspección / mantenimiento, cuando así se requiera.;Riesgo de realizar inspecciones o mantenimiento inadecuados o incompletos.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.1;3;53296;0;52386;4;52018;2;53655;4;54915;1;54369;0;52820;5;52506;3;54640;1;52947;4;53585;2;51231;
2014;Incompleta instalación de componentes y/o elementos;Puede llevar a la operación insegura de la aeronave o componente.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.2;1;50145;4;54096;5;54761;3;49897;4;55379;0;51746;1;52651;2;49183;6;53405;5;54109;0;55021;4;53395;
2014;Incorrecta instalación de componentes y/o elementos;Riesgo de fallas críticas o daños debido a la instalación incorrecta.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.3;2;54497;0;48829;3;50370;5;49678;1;55254;4;51242;2;53722;0;54989;6;50848;3;50010;1;50861;5;54808;
2014;Instalación cruzada de partes;Puede resultar en fallas o daños significativos debido a la incompatibilidad de las partes.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.4;4;52970;2;50817;1;53102;3;53011;3;53639;0;49887;4;52012;1;50441;2;51321;0;50188;5;51425;3;51302;
2014;Utilizar un formato de inspección no aplicable a la marca y modelo del equipo, instrumento o accesorio.;Puede llevar a la aplicación de estándares incorrectos y resultados de inspección incorrectos.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.5;4;49087;1;51814;5;54255;0;49199;3;54869;2;50421;4;53666;3;50319;0;54863;4;52955;1;54745;5;54744;
2014;Lubricación inadecuada de partes o componentes;Riesgo de desgaste excesivo o daño a partes debido a la falta de lubricación adecuada.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.6;2;49356;0;55039;3;50675;4;52580;1;54906;5;50388;4;53747;2;51456;0;51131;3;52998;3;52543;4;49271;
2014;No registra en el formato de inspección apropiado, el hallazgo de una observación o discrepancia.;Puede llevar a la falta de documentación de observaciones o discrepancias, lo que dificulta el seguimiento y la toma de decisiones.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.7;0;49295;4;55398;4;50785;2;51446;1;49072;5;52992;3;54903;0;50612;4;49202;4;50237;2;54700;1;51396;
2014;No informa situación o estado de avance de un trabajo en ejecución, durante un cambio de turno o interrupción prolongada.;Puede resultar en la falta de comunicación crucial entre los equipos de trabajo y la falta de continuidad en las tareas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.8;3;52167;2;49752;0;52544;5;54616;3;49267;1;51222;4;53563;6;49597;2;54647;0;52101;5;51388;3;49647;
2014;Utilización de un formato de inspección con errores en su traducción al español.;Puede llevar a la interpretación incorrecta y aplicación de estándares incorrectos en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.9;1;54717;3;50498;4;51973;0;51185;2;54995;5;50376;3;53083;1;53649;4;50267;4;49549;0;53533;2;51073;
2014;Falla al medir la tolerancia en calibraciones durante el proceso de prueba de un equipo, instrumento o accesorios.;Puede resultar en mediciones inexactas y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.10;5;49690;3;51407;2;52123;1;54851;4;53006;4;50453;0;49577;5;53979;3;52067;2;54699;1;52674;4;51277;
2014;Aplicación de un valor de prueba mayor o menor, por error al calcular tablas de calibración.;Riesgo de aplicar valores incorrectos y calibraciones incorrectas.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.11;0;54817;2;51510;3;50278;4;51182;3;49482;1;52983;5;53770;0;54952;2;51201;4;53578;4;54723;3;53563;
2014;Utilizar un formato de inspección desactualizado.;Puede resultar en la aplicación de estándares obsoletos o inadecuados en el proceso de inspección.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.12;1;52527;5;49394;3;53492;0;49459;2;53626;3;51383;4;53233;1;50579;5;49125;3;54892;0;50627;2;52700;
2014;Ejecución de una tarea sin registrar en el formato de inspección / trabajo la finalización de esta.;Falta de documentación adecuada de las tareas completadas, lo que puede dificultar el seguimiento y la verificación.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.13;3;54604;4;51427;0;52462;3;52171;5;53788;2;50777;1;54808;4;52445;4;52382;0;53524;3;50408;5;51206;
2014;Daños o abolladuras en la superficie de la aeronave o componente causados durante el servicio;Riesgo de daños estructurales o problemas aerodinámicos.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.14;3;55073;0;49376;4;51975;4;52484;2;54793;1;50447;5;51508;3;52016;0;50318;3;49435;4;49660;2;50585;
2014;Daños causados por elementos extraños a las aeronaves FOD;Riesgo de daños a la aeronave debido a la presencia de objetos extraños en áreas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.15;2;49285;4;52369;4;53271;1;53415;5;50022;0;53143;3;50692;2;53903;3;50824;4;51115;1;49613;5;54836;
2014;Vencimiento de límite de vida útil de componentes;Riesgo de operar componentes fuera de su vida útil designada, lo que puede llevar a fallas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.16;4;54888;0;53898;2;50172;5;49451;3;52386;1;54784;6;50609;4;50549;0;51261;2;54802;5;53300;3;50505;
2014;Aplicación incorrecta de torque;Puede llevar a componentes sueltos o dañados debido a la aplicación incorrecta de fuerza.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.17;4;49368;1;50327;5;54960;0;51489;4;53916;2;52116;3;53359;3;54832;0;53727;5;53063;1;54536;4;49363;
2014;Daño causado por la corrosión de superficies metálicas debido a la exposición a la intemperie;Riesgo de debilitamiento estructural debido a la corrosión, lo que podría afectar la seguridad.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.18;2;53074;0;52762;3;54556;4;54087;1;50420;4;50509;2;51391;0;53478;3;49385;3;54761;1;51285;5;53692;
2014;Mediciones incorrectas;Puede llevar a decisiones incorrectas y posibles fallas o daños no detectados.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.19;4;51071;4;54190;2;51833;1;50446;5;54602;3;49209;0;53152;4;52377;3;49123;2;51293;1;54744;5;52044;
2014;Falta de continuidad de las tareas de mantenimiento;Puede resultar en la falta de seguimiento y documentación adecuada de las tareas, lo que dificulta la toma de decisiones informadas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.20;3;52677;0;51091;5;51221;3;52998;1;50149;4;54481;6;53607;2;51892;0;53993;5;52020;3;52397;1;48973;
2014;Inspección especial (NDT, otros) no detecta una discrepancia o daño en el componente;Riesgo de no detectar problemas críticos en componentes durante inspecciones especiales.;4;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.21;1;54889;3;50843;4;50014;0;52393;2;54089;5;50421;3;54810;1;51538;4;51249;4;54836;0;53615;2;49286;
2014;Identificación incorrecta de partes;Puede llevar a la aplicación incorrecta de componentes o el uso de piezas inadecuadas.;3;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.22;5;53042;3;54600;2;52950;1;50045;4;54563;4;52659;0;49367;5;51416;3;52998;2;50493;1;54686;4;51821;
2014;Omisión de inspecciones regulares en componentes críticos, como tren de aterrizaje, motores o sistemas de control ;Puede resultar en falta de detección temprana de problemas críticos en componentes clave.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.23;0;50312;2;53897;4;51118;4;55249;3;54221;1;50795;5;49603;0;53145;3;53471;3;52941;4;49542;3;51310;
2014;Componentes estructurales mal asegurados debido a pernos o remaches sueltos;Riesgo de desprendimiento de componentes estructurales, lo que puede llevar a fallas críticas.;5;Procedimientos de Mantenimiento, Reparación e Inspección;PMRI;P4.24;1;53885;5;53292;3;52758;0;49862;2;54890;3;50213;4;54089;1;49681;5;55123;3;50835;0;54625;2;53160;
2014;Asignar una tarea a una persona sin que esta tenga la competencia requerida (conocimiento y experiencia).;Riesgo de ejecución incorrecta de tareas debido a la falta de conocimiento o experiencia.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.1;4;51284;0;54621;2;52050;5;51239;3;54861;1;49007;6;53687;4;50853;0;51451;2;52995;5;54114;3;51250;
2014;Ejecución de un trabajo sin contar con la atribución de su licencia básica aeronáutica.;Riesgo de ejecución incorrecta de tareas debido a la falta de acreditación necesaria.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.2;4;55245;1;54554;5;54070;0;50501;4;55179;2;49658;4;54736;3;52795;0;54240;5;49178;1;54069;4;53012;
2014;Efectuar un trabajo sin contar con la autorización de la empresa, cuando aplique (inspección o certificación).;Puede llevar a la realización de tareas sin la supervisión o aprobación necesaria.;3;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.3;2;54987;0;54314;3;52425;3;52854;1;50789;4;49019;2;52008;0;52739;3;50484;4;54067;1;50981;5;53620;
2014;Certificar la conformidad de mantenimiento de un trabajo que exceda la atribución de su licencia aeronáutica.;Riesgo de la certificación incorrecta de trabajos que requieren habilidades adicionales.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.4;0;54369;6;54720;2;51586;1;54338;5;49517;3;51668;4;54313;0;54006;6;51617;2;51229;1;50713;5;54238;
2014;Efectuar un trabajo mientras se encuentra bajo la influencia del alcohol o sustancias prohibidas.;Puede resultar en ejecución incorrecta de tareas debido a la falta de juicio y concentración.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.5;4;54354;2;51612;1;50797;6;50380;5;52495;0;54708;4;54898;2;53153;6;52492;3;50833;0;52621;5;52799;
2014;Asignar un trabajo crítico de mantenimiento a una persona que haya excedido el periodo normal de trabajo diario.;Riesgo de ejecución incorrecta de tareas debido a la fatiga y el agotamiento.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.6;1;51540;4;52368;3;54661;0;52960;2;51149;1;55302;4;50588;4;53668;0;50477;5;51157;3;52873;1;50454;
2014;Ejecución de un trabajo con la licencia aeronáutica vencida.;Riesgo de ejecución incorrecta de tareas debido a la falta de acreditación.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.7;3;53254;0;52652;2;50781;4;53459;5;51467;3;54810;1;54014;0;51541;4;54578;4;54067;2;49184;3;53033;
2014;Detección de Factor-Humano calificado dentro de los (Dirty Dozen);Riesgo de errores debidos a factores humanos, incluyendo la falta de atención y la fatiga.;4;Entrenamiento / Factor-Humano / Competencia del personal técnico;EFHC;P5.8;4;51663;1;53501;5;50526;3;54515;6;50483;0;53274;2;50963;1;51117;4;52277;3;52962;0;50801;5;54401;
